data,seas,trend,resid,actual_values
2010-01-12 00:00:00,3.240866987161695,9332.50016438356,-72.96103137072137,9262.78
2010-01-13 00:00:00,-59.7416746081561,9334.34794520548,63.00372940267684,9337.61
2010-01-14 00:00:00,1.7901195841961624,9335.697726027396,80.79215438840836,9418.28
2010-01-15 00:00:00,25.611841858741485,9337.150630136983,-14.002471995723994,9348.76
2010-01-16 00:00:00,1.8921658456135049,9339.527616438356,334.00021771603076,9675.42
2010-01-17 00:00:00,73.03888931878859,9339.442630136988,-616.301519455776,8796.18
2010-01-18 00:00:00,15.182478374154897,9341.480438356166,-156.08291673032087,9200.58
2010-01-19 00:00:00,26.94602359390413,9342.449780821917,-45.62580441582034,9323.77
2010-01-20 00:00:00,-27.643685467167558,9343.426821917807,-32.07313645063991,9283.71
2010-01-21 00:00:00,-37.39571045289736,9344.309534246577,101.58617620632063,9408.5
2010-01-22 00:00:00,-29.473341431777357,9345.307698630137,233.33564280164077,9549.17
2010-01-23 00:00:00,-10.19866470517772,9347.452849315068,339.10581539011,9676.36
2010-01-24 00:00:00,8.851396781694547,9347.26797260274,-371.8193693844353,8984.3
2010-01-25 00:00:00,-2.190437279377278,9349.478657534246,260.2217797451316,9607.51
2010-01-26 00:00:00,54.14245177598886,9350.827479452055,331.01006877195584,9735.98
2010-01-27 00:00:00,-3.061564819328595,9351.874986301369,218.43657851795953,9567.25
2010-01-28 00:00:00,19.388796325078005,9353.099890410957,204.3813132639663,9576.87
2010-01-29 00:00:00,34.3257581544174,9354.319178082193,144.5350637633903,9533.18
2010-01-30 00:00:00,57.579898750878755,9355.888191780821,166.44190946829988,9579.91
2010-01-31 00:00:00,53.84565133364251,9355.378712328768,-405.3943636624101,9003.83
2010-02-01 00:00:00,38.35020237531083,9357.910164383562,146.29963324112666,9542.56
2010-02-02 00:00:00,3.06887482108786,9358.698520547945,201.022604630968,9562.79
2010-02-03 00:00:00,2.165924664125754,9359.628684931507,345.83539040436597,9707.63
2010-02-04 00:00:00,-53.480177547631655,9359.810630136984,342.07954741064714,9648.41
2010-02-05 00:00:00,9.039197980337605,9360.138082191781,211.77271982788213,9580.95
2010-02-06 00:00:00,68.16471100830623,9361.465506849316,442.699782142378,9872.33
2010-02-07 00:00:00,89.56101633079626,9359.999123287673,-216.03013961846838,9233.53
2010-02-08 00:00:00,44.17855829712116,9362.032575342466,230.88886636041335,9637.1
2010-02-09 00:00:00,16.843168927829964,9362.727068493152,307.3597625790185,9686.93
2010-02-10 00:00:00,64.07822407908671,9362.683123287672,-110.79134736675942,9315.97
2010-02-11 00:00:00,-2.0324913176013126,9362.881534246575,167.5409570710257,9528.39
2010-02-12 00:00:00,-84.106038734838,9363.155561643836,-17.92952290899754,9261.12
2010-02-13 00:00:00,-34.25399625481484,9365.122520547944,120.86147570687032,9451.73
2010-02-14 00:00:00,0.47901437589447937,9364.891068493152,-631.2500828690462,8734.12
2010-02-15 00:00:00,-82.68352841805361,9367.420547945205,-822.3670195271504,8462.37
2010-02-16 00:00:00,-144.73822378049627,9368.273616438353,-403.8853926578573,8819.65
2010-02-17 00:00:00,-76.83524739636252,9368.663780821917,35.9614665744468,9327.79
2010-02-18 00:00:00,-80.33655662866786,9369.50780821918,432.72874840948805,9721.9
