data,energia
2001-03-15 00:00:00,7528.7
2001-03-16 00:00:00,7451.7
2001-03-17 00:00:00,7480.7
2001-03-18 00:00:00,7151.7
2001-03-19 00:00:00,7400.8
2001-03-20 00:00:00,7729.3
2001-03-21 00:00:00,7562.1
2001-03-22 00:00:00,7551.4
2001-03-23 00:00:00,7599.9
2001-03-24 00:00:00,7683.6
2001-03-25 00:00:00,7142.3
2001-03-26 00:00:00,7615.1
2001-03-27 00:00:00,7784.9
2001-03-28 00:00:00,7703.5
2001-03-29 00:00:00,7550.3
2001-03-30 00:00:00,7552.2
2001-03-31 00:00:00,7605.9
2001-04-01 00:00:00,7079.7
2001-04-02 00:00:00,7549.5
2001-04-03 00:00:00,7534.3
2001-04-04 00:00:00,7611.0
2001-04-05 00:00:00,7657.6
2001-04-06 00:00:00,7641.9
2001-04-07 00:00:00,7689.0
2001-04-08 00:00:00,7173.4
2001-04-09 00:00:00,7634.6
2001-04-10 00:00:00,7701.2
2001-04-11 00:00:00,7529.0
2001-04-12 00:00:00,7169.7
2001-04-13 00:00:00,6530.2
2001-04-14 00:00:00,7375.9
2001-04-15 00:00:00,6925.2
2001-04-16 00:00:00,7535.0
2001-04-17 00:00:00,7609.7
2001-04-18 00:00:00,7617.8
2001-04-19 00:00:00,7628.6
2001-04-20 00:00:00,7612.4
2001-04-21 00:00:00,7313.7
2001-04-22 00:00:00,7167.2
2001-04-23 00:00:00,7678.9
2001-04-24 00:00:00,7721.0
2001-04-25 00:00:00,7612.8
2001-04-26 00:00:00,7578.0
2001-04-27 00:00:00,7761.7
2001-04-28 00:00:00,7597.5
2001-04-29 00:00:00,7034.6
2001-04-30 00:00:00,7544.0
2001-05-01 00:00:00,6852.7
2001-05-02 00:00:00,7694.0
2001-05-03 00:00:00,7707.0
2001-05-04 00:00:00,7561.0
2001-05-05 00:00:00,7578.0
2001-05-06 00:00:00,7124.7
2001-05-07 00:00:00,7801.0
2001-05-08 00:00:00,7954.0
2001-05-09 00:00:00,7826.0
2001-05-10 00:00:00,7843.0
2001-05-11 00:00:00,7747.0
2001-05-12 00:00:00,7774.2
2001-05-13 00:00:00,7068.5
2001-05-14 00:00:00,7702.0
2001-05-15 00:00:00,7628.8
2001-05-16 00:00:00,7627.1
2001-05-17 00:00:00,7437.2
2001-05-18 00:00:00,7340.8
2001-05-19 00:00:00,7365.3
2001-05-20 00:00:00,6665.4
